Date,long short ratio,Price,Price roc,long short roc,Mean1,SD1,z score1,Mean2,SD2,z score2,mean -1sd,Mean2,mean +1sd
2019-04-11T20:00:00-04:00,0.426826017,5064.487793,,,,,,,,,,,
2019-04-12T20:00:00-04:00,0.442099051,5089.539063,0.494645678,3.578280927,,,,,,,,,
2019-04-13T20:00:00-04:00,0.435869881,5096.586426,0.138467608,-1.408998661,,,,,,,,,
2019-04-14T20:00:00-04:00,0.435817602,5167.722168,1.395752687,-0.011994281,,,,,,,,,
2019-04-15T20:00:00-04:00,0.437221883,5067.108398,-1.946965544,0.322217767,,,,,,,,,
2019-04-16T20:00:00-04:00,0.441695068,5235.55957,3.32440435,1.023092485,,,,,,,,,
2019-04-17T20:00:00-04:00,0.458208241,5251.937988,0.312830325,3.738591391,,,,,,,,,
2019-04-18T20:00:00-04:00,0.479260813,5298.385742,0.884392659,4.594542398,,,,,,,,,
2019-04-19T20:00:00-04:00,0.478603284,5303.8125,0.102422856,-0.137196532,,,,,,,,,
2019-04-20T20:00:00-04:00,0.484275572,5337.88623,0.642438435,1.185175394,0.451987741,0.021368547,1.510997948,,,,,,
2019-04-21T20:00:00-04:00,0.491541316,5314.53125,-0.437532368,1.500332513,0.458459271,0.022662008,1.459802053,1.43840434,1.943974572,0.031856473,-0.505570232,1.43840434,3.382378912
2019-04-22T20:00:00-04:00,0.517687156,5399.365234,1.596264656,5.319154015,0.466018082,0.028462507,1.815338145,1.612491649,2.215837352,1.672804352,-0.603345703,1.525447995,3.828329001
2019-04-23T20:00:00-04:00,0.539987665,5572.362305,3.204026094,4.307719219,0.47642986,0.034592168,1.837346695,2.184163437,2.083164745,1.019389267,0.100998692,1.745019809,4.267328182
2019-04-24T20:00:00-04:00,0.585527502,5464.866699,-1.929085011,8.433495746,0.49140085,0.045681503,2.060498156,3.02871244,2.711182473,1.99351514,0.317529967,2.065942966,5.739894912
2019-04-25T20:00:00-04:00,0.622547896,5210.515625,-4.654296033,6.322571448,0.509933451,0.057359307,1.963315985,3.628747808,2.70962406,0.994168778,0.919123748,2.378503935,6.338371868
2019-04-26T20:00:00-04:00,0.622501971,5279.348145,1.321030872,-0.007376988,0.528014142,0.061785374,1.529291204,3.52570086,2.836357994,-1.245638899,0.689342866,2.569703422,6.362058855
2019-04-27T20:00:00-04:00,0.623089899,5268.291016,-0.209441179,0.094445926,0.544502307,0.063073883,1.245960898,3.161286314,3.033233487,-1.011079563,0.128052827,2.654215264,6.194519801
2019-04-28T20:00:00-04:00,0.625974004,5285.13916,0.319802835,0.462871451,0.559173627,0.063275009,1.055715025,2.748119219,3.097036178,-0.737882168,-0.348916958,2.665953258,5.845155397
2019-04-29T20:00:00-04:00,0.626617171,5247.352539,-0.714959812,0.1027466,0.573975015,0.059535033,0.884221496,2.772113532,3.07303487,-0.868641927,-0.300921338,2.677748844,5.845148402
2019-04-30T20:00:00-04:00,0.630018276,5350.726563,1.970022468,0.542772375,0.588549286,0.052567993,0.788863874,2.707873231,3.116304988,-0.694765392,-0.408431757,2.680761283,5.824178218
2019-05-01T20:00:00-04:00,0.627215682,5402.697266,0.971283103,-0.444843315,0.602116722,0.040980124,0.612466652,2.513355648,3.257560558,-0.908102523,-0.744204911,2.788256414,5.770916206
2019-05-02T20:00:00-04:00,0.624339481,5505.283691,1.898800172,-0.458566504,0.612781955,0.02856253,0.404639444,1.935583596,3.216742978,-0.744277711,-1.281159382,2.820565608,5.152326574
2019-05-03T20:00:00-04:00,0.623706288,5768.289551,4.777335279,-0.101418106,0.621153817,0.012744561,0.200279204,1.494669863,3.157094617,-0.50555595,-1.662424754,2.751616251,4.651764481
2019-05-04T20:00:00-04:00,0.623211332,5831.16748,1.09006194,-0.079357072,0.6249222,0.002467714,-0.693300688,0.643384581,2.021787099,-0.357476638,-1.378402517,2.513083465,2.66517168
2019-05-05T20:00:00-04:00,0.633493021,5795.708496,-0.608094076,1.649791634,0.626016712,0.003506321,2.132237405,0.1761066,0.611447484,2.410157983,-0.435340884,2.167819344,0.787554084
2019-05-06T20:00:00-04:00,0.6339585,5746.807129,-0.843751321,0.073478214,0.627162365,0.004058488,1.674548308,0.18419212,0.609282349,-0.181711987,-0.425090229,1.83366847,0.79347447
2019-05-07T20:00:00-04:00,0.638208956,5829.501465,1.438961394,0.67046285,0.628674271,0.005064315,1.882719745,0.241793813,0.626830663,0.683867371,-0.385036851,1.54171922,0.868624476
2019-05-08T20:00:00-04:00,0.627585843,5982.45752,2.62382737,-1.664519586,0.628835455,0.004993985,-0.250223349,0.029054709,0.860802359,-1.967436865,-0.83174765,1.269812769,0.889857068
2019-05-09T20:00:00-04:00,0.624568072,6174.528809,3.210575058,-0.480853951,0.628630545,0.005135161,-0.791109247,-0.029305346,0.874918644,-0.516103535,-0.90422399,0.989670881,0.845613298
2019-05-10T20:00:00-04:00,0.523265244,6378.849121,3.309083467,-16.2196616,0.617955242,0.033661103,-2.81303906,-1.705548744,5.170340492,-2.807187047,-6.875889237,0.548328684,3.464791748
2019-05-11T20:00:00-04:00,0.519677002,7204.771484,12.94782722,-0.685740688,0.607201374,0.045477746,-1.924553861,-1.729638482,5.164371688,0.20213452,-6.89401017,0.124029271,3.434733207
2019-05-12T20:00:00-04:00,0.462791045,6972.371582,-3.225638766,-10.94640638,0.59104653,0.063739807,-2.012172464,-2.778422469,5.891333771,-1.386440529,-8.66975624,-0.347371335,3.112911302
2019-05-13T20:00:00-04:00,0.492736711,7814.915039,12.08402976,6.47066663,0.577949573,0.069480393,-1.226430335,-2.121213995,6.552610925,1.311214831,-8.67382492,-0.708959721,4.43139693
2019-05-14T20:00:00-04:00,0.49414439,7994.416016,2.296902476,0.285685843,0.565042878,0.072077566,-0.98364155,-2.084709704,6.566252533,0.360996708,-8.650962236,-0.98176915,4.481542829
2019-05-15T20:00:00-04:00,0.385105684,8205.167969,2.636239502,-22.06616283,0.540204145,0.087100787,-1.780678054,-4.45630515,8.92629306,-1.972807476,-13.38259821,-1.445010325,4.46998791
2019-05-16T20:00:00-04:00,0.406685891,7884.90918,-3.903135075,5.603710296,0.517476884,0.08953639,-1.237385083,-3.903281942,9.397014874,1.011703436,-13.30029682,-1.853757731,5.493732932
2019-05-17T20:00:00-04:00,0.410495573,7343.895508,-6.861381148,0.936762653,0.494705546,0.084218179,-0.999902565,-3.876651962,9.411782188,0.511424353,-13.28843415,-2.265602308,5.535130226
2019-05-18T20:00:00-04:00,0.398023645,7271.208008,-0.989767623,-3.038261264,0.471749326,0.074725164,-0.986624551,-4.01402613,9.385896324,0.103960755,-13.39992245,-2.669910392,5.371870194
2019-05-19T20:00:00-04:00,0.403383922,8197.689453,12.74178161,1.346723261,0.449630911,0.054449433,-0.849356663,-3.831268408,9.47966111,0.546221179,-13.31092952,-3.050106699,5.648392701
2019-05-20T20:00:00-04:00,0.408273589,7978.309082,-2.67612444,1.212162132,0.438131745,0.049045072,-0.608790138,-2.088086035,8.500672068,0.388233794,-10.5887581,-3.088360428,6.412586034
2019-05-21T20:00:00-04:00,0.424934045,7963.327637,-0.187777195,4.080708831,0.428657449,0.039826986,-0.093489479,-1.611441083,8.718870875,0.652854022,-10.33031196,-3.076540688,7.107429793
2019-05-22T20:00:00-04:00,0.421419234,7680.066406,-3.557071163,-0.827142738,0.424520268,0.037993898,-0.08161927,-0.599514719,8.07879241,-0.028175996,-8.678307129,-2.858649913,7.479277691
2019-05-23T20:00:00-04:00,0.43994041,7881.84668,2.6273246,4.394952645,0.419240638,0.030363317,0.68173618,-0.807086117,7.901676069,0.658346244,-8.708762186,-2.727237125,7.094589952
2019-05-24T20:00:00-04:00,0.443968299,7987.371582,1.338834746,0.915553298,0.414223029,0.01839837,1.616733937,-0.744099372,7.913855817,0.209714797,-8.657955188,-2.593176092,7.169756445
2019-05-25T20:00:00-04:00,0.437986988,8052.543945,0.815942545,-1.347238253,0.419511159,0.016612455,1.112167245,1.327793086,2.717597546,-0.984336825,-1.38980446,-2.014766268,4.045390632
2019-05-26T20:00:00-04:00,0.435117873,8673.21582,7.707773832,-0.655068624,0.422354358,0.016606583,0.768581678,0.701915194,2.314184979,-0.586376556,-1.612269785,-1.554246554,3.016100173
2019-05-27T20:00:00-04:00,0.437181881,8805.77832,1.52841233,0.474356163,0.425022989,0.016633353,0.730994668,0.655674545,2.313590688,-0.078370985,-1.657916143,-1.101013904,2.969265233
2019-05-28T20:00:00-04:00,0.451312991,8719.961914,-0.974546518,3.232318229,0.430351923,0.015521455,1.350457609,1.282732494,2.034049902,0.958474879,-0.751317408,-0.571338041,3.316782396
2019-05-29T20:00:00-04:00,0.461899299,8659.487305,-0.693519187,2.345668816,0.436203461,0.015252683,1.684676572,1.38262705,2.061881035,0.467069511,-0.679253985,-0.049948496,3.444508085
2019-05-30T20:00:00-04:00,0.454390103,8319.472656,-3.926498614,-1.625721423,0.440815112,0.012613053,1.076265236,1.098838694,2.272490669,-1.198931267,-1.173651974,0.268743977,3.371329363
2019-05-31T20:00:00-04:00,0.45658248,8574.501953,3.06545027,0.482487937,0.443979956,0.012147434,1.037463972,0.739016605,2.018567807,-0.127084494,-1.279551203,0.503789746,2.757584412
2019-06-01T20:00:00-04:00,0.454234342,8564.016602,-0.122285248,-0.514285696,0.447261467,0.009524964,0.732063198,0.770302309,1.993870261,-0.644268602,-1.223567952,0.640771449,2.76417257
2019-06-02T20:00:00-04:00,0.486409857,8742.958008,2.089456552,7.083461533,0.451908411,0.015200812,2.269710755,1.039153198,2.619897133,2.307078495,-1.580743935,0.82539538,3.659050331
2019-06-03T20:00:00-04:00,0.497986246,8208.995117,-6.107348228,2.379965991,0.457310206,0.020677174,1.967195338,1.185594467,2.652939679,0.450206815,-1.467345211,1.018364764,3.838534146
2019-06-04T20:00:00-04:00,0.482115972,7707.770996,-6.105791438,-3.186890078,0.461723104,0.020803611,0.980256123,1.001629285,2.900339981,-1.444147717,-1.898710697,0.985748384,3.901969266
2019-06-05T20:00:00-04:00,0.481048478,7824.231445,1.510948484,-0.221418398,0.466316165,0.019292433,0.763631682,1.044994307,2.875956662,-0.44034485,-1.830962355,1.020056295,3.920950969
2019-06-06T20:00:00-04:00,0.460779088,7822.023438,-0.028220114,-4.213585792,0.468675886,0.016586312,-0.476103273,0.576200112,3.326150549,-1.440038817,-2.749950437,1.012108852,3.902350661
2019-06-07T20:00:00-04:00,0.468883394,8043.951172,2.837216428,1.75882681,0.470432926,0.0154332,-0.100402499,0.42885097,3.226556851,0.412196624,-2.797705881,0.9267207,3.655407822
2019-06-08T20:00:00-04:00,0.475453715,7954.12793,-1.116655734,1.401269739,0.471788368,0.015193808,0.241239571,0.334411062,3.177669319,0.335736217,-2.843258256,0.821899101,3.512080381
2019-06-09T20:00:00-04:00,0.470474704,7688.077148,-3.344813968,-1.047212649,0.473396828,0.013947604,-0.209507234,0.39226194,3.143097166,-0.457979665,-2.750835226,0.751241426,3.535359106
2019-06-10T20:00:00-04:00,0.472949394,8000.32959,4.061515461,0.525998616,0.475033519,0.012655746,-0.164678149,0.396613008,3.143266058,0.041162792,-2.746653051,0.717001066,3.539879066
2019-06-11T20:00:00-04:00,0.473062591,7927.714355,-0.907653043,0.023934153,0.476916344,0.010420811,-0.369813192,0.450434993,3.13051786,-0.136239708,-2.680082867,0.685014334,3.580952852
2019-06-12T20:00:00-04:00,0.480461242,8145.857422,2.75165145,1.563989841,0.476321482,0.009979092,0.414843253,-0.101512177,2.170452722,0.76735236,-2.271964899,0.570947797,2.068940546
2019-06-13T20:00:00-04:00,0.495248716,8230.923828,1.044290387,3.077766375,0.476047729,0.009335532,2.056764156,-0.031732138,2.268116469,1.370960687,-2.299848607,0.449215136,2.236384331
2019-06-14T20:00:00-04:00,0.500802255,8693.833008,5.624024589,1.121363666,0.477916358,0.012135415,1.885876837,0.399093236,1.994928963,0.362053207,-1.595835727,0.388961531,2.3940222
2019-06-15T20:00:00-04:00,0.492662955,8838.375,1.662580727,-1.625252412,0.479077805,0.012993917,1.045500677,0.258709835,2.090548565,-0.901180808,-1.831838731,0.310333084,2.3492584
2019-06-16T20:00:00-04:00,0.500406451,8994.488281,1.766312031,1.571763524,0.483040542,0.012834901,1.353022438,0.837244766,1.402743142,0.523630261,-0.565498375,0.33643755,2.239987908
2019-06-17T20:00:00-04:00,0.497889334,9320.352539,3.62293271,-0.503014461,0.485941136,0.012554502,0.951706332,0.611060639,1.419881984,-0.78462514,-0.808821344,0.354658516,2.030942623
2019-06-18T20:00:00-04:00,0.496567346,9081.762695,-2.559880037,-0.265518524,0.488052499,0.012368829,0.688411739,0.444381813,1.414634854,-0.50182585,-0.970253041,0.365655592,1.859016667
2019-06-19T20:00:00-04:00,0.506223342,9273.521484,2.111471038,1.944549201,0.491627363,0.011880402,1.228576243,0.743557998,1.380068846,0.870240065,-0.636510848,0.400785197,2.123626844
2019-06-20T20:00:00-04:00,0.515654465,9527.160156,2.735084751,1.863035956,0.49589787,0.012093885,1.633602108,0.877261732,1.420815185,0.693808902,-0.543553453,0.44885007,2.298076917
2019-06-21T20:00:00-04:00,0.51351658,10144.55664,6.480383188,-0.414596501,0.499943269,0.010228907,1.326956146,0.833408667,1.456401232,-0.856910266,-0.622992565,0.487147437,2.289809899
2019-06-22T20:00:00-04:00,0.504045317,10701.69141,5.491957753,-1.844392761,0.502301676,0.007625479,0.228659851,0.492570406,1.65210658,-1.414535355,-1.159536174,0.546555695,2.144676987
2019-06-23T20:00:00-04:00,0.528786013,10855.37109,1.436031765,4.908426903,0.505655406,0.010865502,2.128811594,0.675636459,2.028861859,2.086288145,-1.3532254,0.617292555,2.704498318
2019-06-24T20:00:00-04:00,0.513081078,11011.10254,1.434602683,-2.96999827,0.506883288,0.010949596,0.566029071,0.266500265,2.320550212,-1.394711702,-2.054049946,0.604033258,2.587050477
2019-06-25T20:00:00-04:00,0.533548839,11790.91699,7.082074209,3.989186466,0.510971877,0.012564107,1.796941292,0.827944153,2.485335916,1.271957763,-1.657391763,0.66095669,3.313280069
2019-06-26T20:00:00-04:00,0.560289751,13016.23145,10.39202001,5.01189596,0.516960207,0.019387094,2.234968565,1.171957397,2.815843783,1.363690197,-1.643886386,0.694427953,3.98780118
2019-06-27T20:00:00-04:00,0.577004854,11182.80664,-14.08568073,2.983296117,0.524871759,0.025816596,2.01936366,1.520588455,2.801205434,0.522170793,-1.28061698,0.785380734,4.321793889
2019-06-28T20:00:00-04:00,0.591590775,12407.33203,10.9500721,2.527867983,0.534374101,0.031173015,1.835455237,1.799927105,2.741955913,0.265482342,-0.942028808,0.920935264,4.541883018
2019-06-29T20:00:00-04:00,0.334904316,11959.37109,-3.610453366,-43.38919229,0.517242199,0.070558503,-2.584208502,-2.733447044,14.54565871,-2.795043255,-17.27910575,0.57323476,11.81221166
2019-06-30T20:00:00-04:00,0.340151599,10817.15527,-9.550801727,1.56680067,0.499691912,0.090114097,-1.770425692,-2.763070573,14.53555558,0.297881372,-17.29862615,0.209201529,11.77248501
2019-07-01T20:00:00-04:00,0.323625987,10583.13477,-2.163420059,-4.858307772,0.480702853,0.105560514,-1.488026716,-3.2074417,14.52370252,-0.113667026,-17.73114422,-0.194883508,11.31626082
2019-07-02T20:00:00-04:00,0.32195036,10801.67773,2.06501167,-0.517766766,0.462493357,0.116251082,-1.208960774,-3.0747791,14.54358152,0.175817238,-17.61836062,-0.551618458,11.46880242
2019-07-03T20:00:00-04:00,0.319313701,11961.26953,10.7352934,-0.818964394,0.441546126,0.121722206,-1.00419167,-3.64751823,14.30508337,0.197730678,-17.9526016,-0.983933927,10.65756514
2019-07-04T20:00:00-04:00,0.334642756,11215.4375,-6.235391896,4.800625508,0.423702294,0.123141164,-0.72323125,-2.870455852,14.55484849,0.527046459,-17.42530434,-1.297629539,11.68439264
2019-07-05T20:00:00-04:00,0.337528364,10978.45996,-2.112958491,0.862295234,0.404100246,0.119252764,-0.558241835,-3.183144975,14.42410607,0.280463842,-17.60725105,-1.698738452,11.2409611
2019-07-06T20:00:00-04:00,0.345165427,11208.55078,2.095838768,2.262643253,0.382587814,0.106688175,-0.350764148,-3.458070246,14.27599227,0.400722653,-17.73406252,-2.161741216,10.81792203
2019-07-07T20:00:00-04:00,0.357414637,11450.84668,2.16170586,3.548794082,0.360628792,0.081958673,-0.039216775,-3.40152045,14.30543241,0.485851412,-17.70695286,-2.653952106,10.90391196
2019-07-08T20:00:00-04:00,0.367943882,12285.95801,7.293009428,2.9459466,0.338264103,0.015503753,1.914360934,-3.359712588,14.3252837,0.440176915,-17.68499629,-3.169916076,10.96557112
2019-07-09T20:00:00-04:00,0.36599656,12573.8125,2.3429552,-0.529244089,0.341373327,0.017715108,1.389956708,0.926282233,2.76643712,-0.526137504,-1.840154887,-2.803943148,3.692719353
2019-07-10T20:00:00-04:00,0.188077514,12156.5127,-3.318800921,-48.61221822,0.326165919,0.051650413,-2.673519858,-4.091619657,15.88408686,-2.802842805,-19.97570652,-2.936798057,11.79246721
2019-07-11T20:00:00-04:00,0.212880618,11358.66211,-6.56315348,13.18770328,0.315091382,0.062902518,-1.624907347,-2.287018551,16.78676489,0.921840625,-19.07378344,-2.844755742,14.49974634
2019-07-12T20:00:00-04:00,0.237102806,11815.98633,4.02621554,11.37829664,0.306606627,0.067433756,-1.030697749,-1.09741221,17.3385192,0.719537159,-18.43593141,-2.647019053,16.24110699
2019-07-13T20:00:00-04:00,0.213156032,11392.37891,-3.585036494,-10.09974298,0.29599086,0.073310907,-1.129911375,-2.025490069,17.56881509,-0.459578684,-19.59430516,-2.484816237,15.54332502
2019-07-14T20:00:00-04:00,0.193417805,10256.05859,-9.974390085,-9.259989873,0.281868365,0.078459625,-1.12733854,-3.431551607,17.52440019,-0.332589886,-20.95595179,-2.540925812,14.09284858
2019-07-15T20:00:00-04:00,0.196077654,10895.08984,6.230768322,1.375183171,0.267723294,0.080044706,-0.895070299,-3.380262813,17.5391077,0.271133861,-20.91937051,-2.560637596,14.15884489
2019-07-16T20:00:00-04:00,0.173730096,9477.641602,-13.00997295,-11.3973002,0.250579761,0.07997418,-0.960930954,-4.746257158,17.58267387,-0.378272559,-22.32893103,-2.689456287,12.83641671
2019-07-17T20:00:00-04:00,0.216049942,9693.802734,2.280748113,24.35953693,0.236443291,0.070979688,-0.287312459,-2.665182873,19.76918044,1.367012653,-22.43436331,-2.615822529,17.10399757
2019-07-18T20:00:00-04:00,0.214337694,10666.48242,10.03403633,-0.792524474,0.221082672,0.053933921,-0.125060044,-3.039029981,19.68645591,0.114114268,-22.72548589,-2.583754269,16.64742593
2019-07-19T20:00:00-04:00,0.213821671,10530.73242,-1.272678233,-0.240752255,0.205865183,0.018002402,0.441968105,-3.010180797,19.6907534,0.140646144,-22.7009342,-2.977400572,16.68057261
2019-07-20T20:00:00-04:00,0.210012627,10767.13965,2.24492672,-1.781411445,0.208058695,0.016896625,0.115640399,1.672899881,11.50933697,-0.300131218,-9.836437086,-2.400948618,13.18223685
2019-07-21T20:00:00-04:00,0.221437339,10599.10547,-1.560620411,5.440011868,0.208914367,0.01737776,0.720632124,0.898130739,10.89230768,0.416980613,-9.994176943,-2.082433689,11.79043842
2019-07-22T20:00:00-04:00,0.22575616,10343.10645,-2.415288958,1.950357852,0.207779702,0.015613606,1.151332867,-0.04466314,10.27492093,0.194164121,-10.31958407,-1.977158782,10.23025779
2019-07-23T20:00:00-04:00,0.228330729,9900.767578,-4.276653918,1.140420468,0.209297172,0.016880215,1.127566073,1.079353205,9.648440671,0.006329237,-8.569087466,-1.666674455,10.72779388
2019-07-24T20:00:00-04:00,0.228215398,9811.925781,-0.897322317,-0.050510311,0.212776931,0.016829645,0.91733767,2.000301161,8.967377861,-0.228696895,-6.9670767,-1.123489178,10.96767902
2019-07-25T20:00:00-04:00,0.232492085,9911.841797,1.018311983,1.873969316,0.216418374,0.01675428,0.959379411,2.050179775,8.964901312,-0.019655594,-6.914721537,-0.580444919,11.01508109
2019-07-26T20:00:00-04:00,0.244297856,9870.303711,-0.419075353,5.077923679,0.22347515,0.010452796,1.99207044,3.697702163,7.634092503,0.180797065,-3.93639034,0.263951013,11.33179467
2019-07-27T20:00:00-04:00,0.227829561,9477.677734,-3.977851022,-6.741072056,0.224653112,0.010183318,0.311926737,0.587641264,3.493583296,-2.097764014,-2.905942032,0.589233427,4.08122456
2019-07-28T20:00:00-04:00,0.218963755,9552.860352,0.793259911,-3.891420378,0.225115718,0.009758874,-0.630396802,0.277751674,3.757110864,-1.109675014,-3.47935919,0.920911592,4.034862537
2019-07-29T20:00:00-04:00,0.23037337,9519.145508,-0.352929309,5.210732367,0.226770888,0.009005012,0.400053049,0.822900136,4.057044931,1.081534049,-3.234144795,1.304219686,4.879945066
2019-07-30T20:00:00-04:00,0.222685297,9607.423828,0.927376516,-3.337223264,0.228038155,0.007067965,-0.757340761,0.667318954,4.195482424,-0.954489094,-3.52816347,1.203661593,4.862801378
2019-07-31T20:00:00-04:00,0.218214245,10085.62793,4.977443595,-2.00778919,0.227715846,0.007464768,-1.272859473,-0.077461152,3.905114692,-0.494307643,-3.982575844,1.106102404,3.82765354
2019-08-01T20:00:00-04:00,0.208367257,10399.66895,3.113747772,-4.512532501,0.225976955,0.009671234,-1.820832618,-0.723750187,4.063799531,-0.932325102,-4.787549718,1.038193699,3.340049343
2019-08-02T20:00:00-04:00,0.217041343,10518.17481,1.139515696,4.162883575,0.224848017,0.010018621,-0.779216429,-0.421503876,4.322045922,1.060698459,-4.743549799,0.888107991,3.900542046
2019-08-03T20:00:00-04:00,0.213325955,10821.72656,2.885973694,-1.71183423,0.223359072,0.010554641,-0.950588267,-0.587636268,4.33810052,-0.259145208,-4.925736788,0.629314248,3.750464252
2019-08-04T20:00:00-04:00,0.232698833,10970.18457,1.371851397,9.081350823,0.223379747,0.010574702,0.881262302,0.133101882,5.287377207,1.692379528,-5.154275325,0.437606459,5.420479089
2019-08-05T20:00:00-04:00,0.251352669,11805.65332,7.615813067,8.016299832,0.224085229,0.012230921,2.229385662,0.426939498,5.661147915,1.340604494,-5.234208417,0.110530192,6.088087413
2019-08-06T20:00:00-04:00,0.253625733,11478.16895,-2.773962322,0.904332188,0.226664846,0.015414409,1.749070415,1.191479922,5.071046955,-0.056624941,-3.879567033,0.170914058,6.262526877
2019-08-07T20:00:00-04:00,0.258493718,11941.96875,4.04071248,1.919357706,0.230617842,0.018061452,1.543390591,1.772557731,4.746426391,0.030928527,-2.973868661,0.320394664,6.518984122
2019-08-08T20:00:00-04:00,0.250312663,11966.40723,0.204643619,-3.164895116,0.232611771,0.019102103,0.926646189,0.934994982,4.810859863,-0.852215657,-3.875864881,0.331604149,5.745854846
2019-08-09T20:00:00-04:00,0.256837239,11862.93652,-0.86467644,2.606570719,0.236026965,0.020154173,1.032554103,1.529374381,4.586317836,0.234871716,-3.056943455,0.417809691,6.115692216
2019-08-10T20:00:00-04:00,0.255134977,11354.02441,-4.289933677,-0.662778746,0.239719039,0.019908751,0.774329755,1.663875425,4.489764972,-0.51821291,-2.825889547,0.591943349,6.153640397
2019-08-11T20:00:00-04:00,0.255366495,11523.5791,1.493344402,0.090743415,0.244418962,0.017023647,0.643077976,2.124203017,3.994852522,-0.509019943,-1.870649505,0.876738669,6.119055539
2019-08-12T20:00:00-04:00,0.240401159,11382.61621,-1.223256158,-5.860336544,0.246754944,0.014221586,-0.446770515,1.121881005,4.632970963,-1.507071295,-3.511089958,1.031077157,5.754851967
2019-08-13T20:00:00-04:00,0.212455416,10895.83008,-4.276575121,-11.62462915,0.24666789,0.014449783,-2.367680814,0.130601513,6.126418277,-1.918777029,-5.995816764,1.102900936,6.25701979
2019-08-14T20:00:00-04:00,0.20131822,10051.7041,-7.747238806,-5.2421332,0.243529829,0.020116742,-2.098332245,-1.301746889,5.436820494,-0.724759317,-6.738567384,0.959416058,4.135073605
2019-08-15T20:00:00-04:00,0.203022784,10311.5459,2.58505218,0.846701367,0.23869684,0.023542387,-1.515311768,-2.018706736,4.455716363,0.643085841,-6.474423099,0.714851435,2.437009628
2019-08-16T20:00:00-04:00,0.207414383,10374.33887,0.608957858,2.163106523,0.234075705,0.024788813,-1.07553847,-1.892829302,4.563936277,0.888692475,-6.456765579,0.406420513,2.671106975
2019-08-17T20:00:00-04:00,0.204378352,10231.74414,-1.374494585,-1.463751178,0.228664169,0.024772775,-0.980342979,-2.231140191,4.371275237,0.175552664,-6.602415427,0.00605072,2.140135046
2019-08-18T20:00:00-04:00,0.195664946,10345.81055,1.114828561,-4.263370449,0.223199397,0.025483911,-1.080464084,-2.340987724,4.410968923,-0.435818696,-6.751956647,-0.32154755,2.069981199
2019-08-19T20:00:00-04:00,0.197565108,10916.05371,5.511826854,0.971130649,0.217272184,0.023615347,-0.83450291,-2.504531731,4.233912673,0.820910266,-6.738444404,-0.724938161,1.729380942
2019-08-20T20:00:00-04:00,0.207026612,10763.23242,-1.399968277,4.789055744,0.212461347,0.019604706,-0.277215876,-1.959348282,4.809322694,1.403192186,-6.768670975,-1.087260532,2.849974412
2019-08-21T20:00:00-04:00,0.211495804,10138.04981,-5.808502432,2.158752851,0.208074278,0.012590638,0.271751609,-1.752547338,4.949685485,0.790211863,-6.702232823,-1.474935568,3.197138147
2019-08-22T20:00:00-04:00,0.221352095,10131.05566,-0.068989018,4.660276956,0.206169372,0.007613613,1.994154695,-0.700485988,5.095493979,1.052059519,-5.795979968,-1.657172267,4.395007991
2019-08-23T20:00:00-04:00,0.228784608,10407.96484,2.733270739,3.357778481,0.207802291,0.010365403,2.024264375,0.797754774,3.469900462,0.737780157,-2.672145688,-1.590456941,4.267655237
2019-08-24T20:00:00-04:00,0.236162178,10159.96094,-2.382828053,3.224679712,0.211286687,0.013365811,1.861128472,1.644436065,2.800851236,0.564201206,-1.15641517,-1.295838645,4.445287301
2019-08-25T20:00:00-04:00,0.225631507,10138.51758,-0.211057504,-4.459084671,0.213547559,0.013720101,0.880747737,1.113857462,3.405948342,-1.636238009,-2.292090881,-0.982582226,4.519805804
2019-08-26T20:00:00-04:00,0.239217166,10370.82031,2.29128897,6.021171022,0.216727838,0.015685597,1.433756591,1.499663912,3.740123195,1.208919299,-2.240459283,-0.643332904,5.239787106
2019-08-27T20:00:00-04:00,0.251072155,10185.5,-1.786939773,4.955743534,0.221397218,0.018328281,1.619079157,2.141613383,3.72586097,0.755296608,-1.584247588,-0.206057547,5.867474353
2019-08-28T20:00:00-04:00,0.251317595,9754.422852,-4.232263001,0.097756562,0.226962483,0.018094475,1.34599715,2.577726084,3.094618082,-0.801381449,-0.516891998,0.285813834,5.672344166
2019-08-29T20:00:00-04:00,0.257960322,9510.200195,-2.503712016,2.643160465,0.233002004,0.017251707,1.446715861,2.744929065,3.042906397,-0.033444538,-0.297977332,0.810759914,5.787835462
2019-08-30T20:00:00-04:00,0.258873401,9598.173828,0.925045017,0.353961145,0.238186683,0.016344866,1.265640149,2.301419606,3.03506876,-0.641652172,-0.733649154,1.236836702,5.336488365
2019-08-31T20:00:00-04:00,0.253801285,9630.664063,0.33850434,-1.959303579,0.242417231,0.013971515,0.81480456,1.889613963,3.322354432,-1.15849095,-1.43274047,1.601052832,5.211968395
2019-09-01T20:00:00-04:00,0.238875526,9757.970703,1.321888492,-5.880884268,0.244169574,0.011995026,-0.441353684,0.83549784,3.957198954,-1.697256616,-3.121701114,1.754651215,4.792696795
2019-09-02T20:00:00-04:00,0.266667538,10346.76074,6.033939401,11.6345165,0.247957867,0.012564833,1.489050471,1.663171642,5.210473185,1.913711962,-3.547301542,1.841192902,6.873644827
2019-09-03T20:00:00-04:00,0.279083277,10623.54004,2.675033316,4.655886836,0.252249977,0.015152213,1.770916201,1.806292355,5.277357069,0.539966207,-3.471064714,1.857378531,7.083649424
